key,source,translation
"Mission/specialtileshub_title","Welcome to the Special Tiles","欢迎来到特殊结构"
"Mission/pumpkinpasturesbonus_contents","What's this? You've stumbled upon an outpost used by the Arch-Illager and his wretched band of ill willing bootlickers! Surely stealing his secret plans and grabbing his ill-gotten loot will set him back considerably!","这是什么？你无意中发现了一个哨站，那是奇厄教主和他那群讨厌的马屁精在使用的哨站！窃取他的秘密计划并夺走不义之财肯定会大大阻挠他！"
"Mission/radiantravine_contents","While most deep ravines are cold and pitch black, the Radiant Ravine is an ever-shifting kaleidoscope of color! Bioluminescent life forms live among the vibrant underwater foliage - but so do legions of Drowned and other hostile creatures. You'll need to stop the Drowned from accidentally destroying the underwater volcano that supports this brilliant oasis, or else this wonderland will fade into total darkness.","尽管大多数深邃的峡谷都是冰冷刺骨、一片漆黑，但璀璨沟谷却如同一个不断变化的万花筒一般色彩斑斓！发光的生命体居住于活力四射的水下叶片中——但溺尸军团和其他敌对生物也是如此。你需要阻止溺尸意外破坏海底火山，支撑这个璀璨绿洲的存在，否则这个仙境将在完全的黑暗中消逝。"
"Mission/netherhypermission_contents","Will you claim treasures beyond compare or be defeated by the Ancient mobs who are drawn to your power?","你会拿到无法比拟的宝藏，亦或是被你的力量所吸引的古代生物击败？"
"Mission/windsweptpeaks_name","Windswept Peaks","迎风之巅"
"Mission/bamboobluff_contents","Within a secluded bamboo forest, perched on the face of a sprawling cliffside, a community of pandas have escaped the corrupting presence of the shard - until now. We need to fight back against the sprawling, strangling vines which have threatened to take over the homes of these lovable, defenseless pandas.","在一片僻静的竹林里，一片悬崖峭壁上，一群大熊猫躲过了碎片的腐蚀——并生存到现在。我们需要击退那些不断蔓延的藤蔓，他们威胁并要占据这些可爱的、毫无防备的大熊猫的家园。"
"Mission/woodlandmansion_name","Woodland Mansion","林地府邸"
"Mission/blightedcitadel_contents","You've reached the very heart of the Void and found the last bastion of the enemy's power. It's time to end the tale of the Orb of Dominance and put a stop to this chaos.","你到达了虚空的核心之处，直面敌方军力的最后堡垒。是时候结束支配之球的传说，终结这场混乱了。"
"Mission/button_toRespond","to Respond","回复"
"Mission/button_ToVote","to Vote","投票"
"Mission/mission_ThemedTemplate","{0} Mission","{0} 任务"
"Mission/trial_ThemedTemplate","{0} Trial","{0}挑战"
"Mission/endless_struggle_mob_resurrection","{0} chance for mobs to revive","{0}生物几率复活"
"Mission/threat_level_x_difficulty","{0}x difficulty","{0}倍难度"
"Mission/endless_struggle_mob_damage","{0}x mob damage","{0}倍生物攻击力"
"Mission/endless_struggle_mob_health","{0}x mob health","{0}倍生物生命值"
"Mission/endless_struggle_mob_speed","{0}x mob speed","{0}倍生物速度"
"Mission/endless_struggle_mob_stagger_resistance","{0}x mob stagger resistance","{0}倍生物打断抗性"
"Mission/endless_struggle_mob_enchantment","{0}x more enchanted mobs","{0}倍附魔生物数量"
"mission/button_press","Press","按下"
"MissionChances/Ancients","Ancients","远古生物"
"MissionInterest/Interest_Boss","Boss","Boss"
"MissionInterest/Interest_Bosses","Bosses","Boss"
"MissionInterest/Interest_CapturedMerchant","Captured Merchant","待解救的商人"
"MissionInterest/Interest_CapturedMerchants","Captured Merchants","待解救的商人"
"MissionInterest/Interest_EnderEye","Eye of Ender","末影之眼"
"MissionInterest/Interest_EnderEyes","Eyes of Ender","末影之眼"
"MissionInterest/Interest_New","New","新任务解锁"
"MissionInterest/Interest_NewReward","New Reward","新的物品"
"MissionInterest/Interest_NewRewards","New Rewards","新的物品"
"MissionInterest/Interest_Playable","Playable","可游玩"
"MissionInterest/Interest_Playables","Playables","可游玩"
"MissionInterest/Interest_SecretLocation","Secret Location","隐藏地点"
"MissionInterest/Interest_SecretLocations","Secret Locations","隐藏地点"
"MissionProgress/AnyOfferingRequired","Add Offering","添加祭品"
"MissionProgress/MoreOfferingsRequired","Add Offerings","添加祭品"
"MissionProgress/AlreadyCompletedOnx","Already Completed On {0}","已在{0}下完成"
"MissionProgress/AlreadyCompletedOnDifficulty_remedy","Change difficulty or come back at a later time","切换难度或待会回来看看"
"MissionProgress/completeAnyMissionOnXDifficultyToUnlock","Complete any mission on {0} to Unlock","在{0}下通关任何任务解锁"
"MissionProgress/missioninspector_difficultylocked","Difficulty Locked","难度已锁定"
"MissionProgress/ThisMissionRequiresAtMostXToStart","Maximum difficulty allowed for mission is {0}","任务的所允许的最高难度为{0}"
"MissionProgress/ThisMissionRequiresAtLeastXToStart","Minimum required difficulty for mission is {0}","任务的所需的最低难度为{0}"
"MissionProgress/MustOfferXItems","Must offer {0} items","必须提供{0}个物品"
"MissionProgress/NoAncientMobsRespondToTheseOfferings","No Ancient mobs respond to these offerings","没有任何古代生物对这些祭品做出回应"
"MissionProgress/NoAncients","No Ancients","没有远古生物"
"MissionProgress/OfferingsTooWeak","Offering Too Weak","祭品能量太弱"
"MissionProgress/MustOfferAtLeastOneItem","Offering must contain at least one item","至少需要一个祭品"
"MissionProgress/OfferingTotalItemPowerMustBeAtLeastX","Total item power must be at least {0}","物品总等级不能低于{0}"
"MissionProgress/xDifficultyLockedTemplate","{0} Locked","{0}已锁定"
"MobType/mob_ ScuttlingTorment"," Scuttling Torment","窸窣苦厄"
"MobType/mob_MooshroomAncient","?????","?????"
"MobType/mob_AbominableWeaver","Abominable Weaver","憎恶编织者"
"MobType/mob_AbominationVine","Abomination Vine","憎恶藤"
"MobType/mob_AbyssalEye","Abyssal Eye","深渊之眼"
"MobType/mob_Agent","Agent","代理"
"MobType/mob_AncientGuardian","Ancient Guardian","上古守卫者"
"MobType/mob_AncientTerror ","Ancient Terror","古代之怖"
"MobType/mob_ArchIllager","Arch-Illager","奇厄教主"
"MobType/mob_ArchVisage","Arch-Visage","灾厄之首"
"MobType/mob_ArcticFox","Arctic Fox","北极狐"
"MobType/mob_BabyChicken","Baby Chicken","鸡宝宝"
"MobType/mob_BabyDrowned","Baby Drowned","幼年溺尸"
"MobType/mob_BabyGoat","Baby Goat","山羊宝宝"
"MobType/mob_BabyPanda","Baby Panda","幼年熊猫"
"MobType/mob_BabyPig","Baby Pig","猪宝宝"
"MobType/mob_BabyTurtle","Baby Turtle","海龟宝宝"
"MobType/mob_BabyTurtlePet","Baby Turtle","海龟宝宝"
"MobType/mob_BabyZombie","Baby Zombie","幼年僵尸"
"MobType/mob_BabyGhast","BabyGhast","恶魂宝宝"
"MobType/mob_BabyRubyTurtle","BabyRubyTurtle","红宝石色海龟宝宝"
"MobType/mob_BabySquid","BabySquid","鱿鱼宝宝"
"MobType/mob_Barrage","Barrage","连箭射手"
"MobType/mob_Bat","Bat","蝙蝠"
"MobType/mob_Bee","Bee","蜜蜂"
"MobType/mob_Everfire","Binding Eye","锁定之眼"
"MobType/mob_Biomine","Biomine","Biomine"
"MobType/mob_Blastling","Blastling","爆破灵"
"MobType/mob_Blaze","Blaze","烈焰人"
"MobType/mob_BlazeSpawner","Blaze Spawner","烈焰人刷怪笼"
"MobType/mob_Writherot","Blight Eye","枯萎之眼"
"MobType/mob_BrownPanda","Brown Panda","棕色熊猫"
"MobType/mob_CaveSpider","Cave Spider","洞穴蜘蛛"
"MobType/mob_ChargedCreeper","Charged Creeper","闪电苦力怕"
"MobType/mob_chicken","Chicken","鸡"
"MobType/mob_ChickenJockey","Chicken Jockey","鸡骑士"
"MobType/mob_ChickenJockeyTower","Chicken Jockey Tower","鸡骑士塔"
"MobType/mob_CauldronBoss","Corrupted Cauldron","腐化锅釜怪"
"MobType/mob_Cow","Cow","牛"
"MobType/mob_Creeper","Creeper","苦力怕"
"MobType/mob_CursedPresence","Cursed Presence","被诅咒的存在"
"MobType/mob_DarkBabyGoat","DarkBabyGoat","黑色山羊宝宝"
"MobType/mob_SilverBabyKey","Diamond Key Golem","钻石钥匙傀儡"
"MobType/mob_Dolphin","Dolphin","海豚"
"MobType/mob_Donkey","Donkey","驴"
"MobType/mob_Dragon","Dragon","龙"
"MobType/mob_Drowned","Drowned","溺尸"
"MobType/mob_DrownedVariant0","Drowned","溺尸"
"MobType/mob_DrownedVariant1","Drowned","溺尸"
"MobType/mob_DrownedVariant2","Drowned","溺尸"
"MobType/mob_TridentDrowned","Drowned","溺尸"
"MobType/mob_TridentDrownedVariant0","Drowned","溺尸"
"MobType/mob_TridentDrownedVariant1","Drowned","溺尸"
"MobType/mob_TridentDrownedVariant2","Drowned","溺尸"
"MobType/mob_DrownedNecromancer","Drowned Necromancer","溺尸死灵法师"
"MobType/mob_Duck","Duck","鸭子"
"MobType/mob_ElderGuardian","Elder Guardian","远古守卫者"
"MobType/mob_Enchanter","Enchanter","附魔师"
"MobType/mob_Enderman","Enderman","末影人"
"MobType/mob_Endermite","Endermite","末影螨"
"MobType/mob_EndermiteMinion","Endermite","末影螨"
"MobType/mob_EndermiteSmart","Endermite","末影螨"
"MobType/mob_Friendermite","Endermite","末影螨"
"MobType/mob_Endersent","Endersent","末影遣使"
"MobType/mob_EntangleVine","Entangle Vine","缠绕藤"
"MobType/mob_Evoker","Evoker","唤魔者"
"MobType/mob_EvokerFang","Evoker Fang","唤魔者尖牙"
"MobType/mob_FalseKing","False King","伪王"
"MobType/mob_SheepFireRed","Fiery Sheep","火焰羊"
"MobType/mob_FirstEnchanter","First Enchanter","首席附魔师"
"MobType/mob_Fox","Fox","狐狸"
"MobType/mob_FrostWarden","FrostWarden","冰霜看守者"
"MobType/mob_FrozenZombie","Frozen Zombie","霜冻僵尸"
"MobType/mob_PiglinFungusThrower","Fungus Thrower","猪灵掷菌手"
"MobType/mob_Geomancer","Geomancer","地卜师"
"MobType/mob_GeomancerBomb","Geomancer Bomb","地卜师炸弹"
"MobType/mob_GeomancerWall","Geomancer Wall","地卜师石墙"
"MobType/mob_Ghast","Ghast","恶魂"
"MobType/mob_GlowSquid","GlowSquid","发光鱿鱼"
"MobType/mob_Goat","Goat","山羊"
"MobType/mob_GoldBabyKey","Gold Key Golem","金钥匙傀儡"
"MobType/mob_GoldAxolotl","GoldAxolotl","金色美西螈"
"MobType/mob_GoldenParrot","GoldenParrot","金色鹦鹉"
"MobType/mob_GrimGuardian","Grim Guardian","冷酷守卫者"
"MobType/mob_Guardian","Guardian","守卫者"
"MobType/mob_Seravex","Guardian Vex","恼鬼守卫"
"MobType/mob_HauntedCaller","Haunted Caller","鬼魅召唤师"
"MobType/mob_ArchVessel","Heart of Ender","末影之心"
"MobType/mob_Hoglin","Hoglin","疣猪兽"
"MobType/mob_Horse","Horse","马"
"MobType/mob_HoveringInferno","Hovering Inferno","地狱游魂"
"MobType/mob_Husk","Husk","尸壳"
"MobType/mob_Chillager","Iceologer","冰术师"
"MobType/mob_IcyCreeper","Icy Creeper","寒冰苦力怕"
"MobType/mob_Illusioner","Illusioner","幻术师"
"MobType/mob_IllusionerClone","Illusioner","幻术师"
"MobType/mob_IronGolem","Iron Golem","铁傀儡"
"MobType/mob_JackOLantern","Jack O' Lantern","南瓜灯"
"MobType/mob_JungleAbomination","Jungle Abomination","丛林恶物"
"MobType/mob_JungleAbominationRemix","Jungle Abomination Remix","丛林恶物重制版"
"MobType/mob_JungleZombie","Jungle Zombie","丛林僵尸"
"MobType/mob_SlimeLarge","Large Slime","大型史莱姆"
"MobType/mob_TropicalSlimeLarge","Large Tropical Slime","大型热带史莱姆"
"MobType/mob_LazyPanda","Lazy Panda","懒惰的熊猫"
"MobType/mob_Leaper","Leapleaf","腾跃之叶"
"MobType/mob_Llama","Llama","羊驼"
"MobType/mob_LlamaMob","Llama","羊驼"
"MobType/mob_MagmaCubeLarge","Magma Cube","岩浆怪"
"MobType/mob_MagmaCubeMedium","Magma Cube","岩浆怪"
"MobType/mob_MagmaCubeSmall","Magma Cube","岩浆怪"
"MobType/mob_SlimeMedium","Medium Slime","中型史莱姆"
"MobType/mob_TropicalSlimeMedium","Medium Tropical Slime","中型热带史莱姆"
"MobType/mob_MinecartChest","Minecart Chest","运输矿车"
"MobType/mob_MinecartFurnace","Minecart Furnace","动力矿车"
"MobType/mob_MinecartHopper","Minecart Hopper","漏斗矿车"
"MobType/mob_MinecartTNT","Minecart TNT","TNT矿车"
"MobType/mob_MobSpawner","Mob Spawner","刷怪笼"
"MobType/mob_Mooshroom","Mooshroom","哞菇"
"MobType/mob_MooshroomMonstrosity","Mooshroom Monstrosity","哞菇巨兽"
"MobType/mob_MossySkeleton","Mossy Skeleton","青苔骷髅"
"MobType/mob_Mountaineer","Mountaineer","登山者"
"MobType/mob_Mule","Mule","骡"
"MobType/mob_NamelessKing","Nameless One","无名者"
"MobType/mob_Necromancer","Necromancer","死灵法师"
"MobType/mob_Npc","Npc","非玩家角色"
"MobType/mob_Ocelot","Ocelot","豹猫"
"MobType/mob_OozingMenace","Oozing Menace","淤积的威胁"
"MobType/mob_OrdinaryHorse","Ordinary Horse","普通的马"
"MobType/mob_Panda","Panda","熊猫"
"MobType/mob_Parrot","Parrot","鹦鹉"
"MobType/mob_PestilentConjurer","Pestilent Conjurer","致命巫师"
"MobType/mob_Pig","Pig","猪"
"MobType/mob_PiggyBank","Piggy Bank","宝箱猪"
"MobType/mob_PiglinMelee","Piglin","猪灵"
"MobType/mob_PiglinRanged","Piglin Hunter","猪灵猎手"
"MobType/mob_Pillager","Pillager","掠夺者"
"MobType/mob_PillagerRaidCaptain","Pillager Raid Captain","掠夺者袭击队长"
"MobType/mob_SlimeCauldron","Pink Slime","粉色史莱姆"
"MobType/mob_Player","Player","玩家"
"MobType/mob_PlayfulPanda","Playful Panda","顽皮的熊猫"
"MobType/mob_PoisonAnemone","Poison Anemone","毒海葵"
"MobType/mob_PoisonQuillVine","Poison Quill Vine","毒刺藤"
"MobType/mob_PoisonQuillVineSimple","Poison Quill Vine","毒刺藤"
"MobType/mob_SheepPoisonGreen","Poisoned Sheep","剧毒羊"
"MobType/mob_PolarBear","Polar Bear","北极熊"
"MobType/mob_Pufferfish","Pufferfish","河豚"
"MobType/mob_QuickGrowingKelp","Quick Growing Kelp","速生海带"
"MobType/mob_QuickGrowingVine","Quick Growing Vine","速生藤"
"MobType/mob_QuickGrowingVineSimple","Quick Growing Vine","速生藤"
"MobType/mob_Rabbit","Rabbit","兔子"
"MobType/mob_RampartCaptain","Rampart Captain","堡垒队长"
"MobType/mob_Ravager","Ravager","劫掠兽"
"MobType/mob_Raven","Raven","乌鸦"
"MobType/mob_Deadeye","Ravenous Eye","贪婪之眼"
"MobType/mob_Surgefiend","Reaping Eye","收割之眼"
"MobType/mob_RedstoneCube","Redstone Cube","红石怪"
"MobType/mob_RedstoneGolem","Redstone Golem","红石傀儡"
"MobType/mob_RedstoneMonstrosity","Redstone Monstrosity","红石巨兽"
"MobType/mob_RoyalGuard","Royal Guard","皇家守卫"
"MobType/mob_Voidstrike","Savage Eye","野蛮之眼"
"MobType/mob_Sheep","Sheep","羊"
"MobType/mob_Shulker","Shulker","潜影贝"
"MobType/mob_ShulkerRespawning","Shulker","潜影贝"
"MobType/mob_Silverfish","Silverfish","蠹虫"
"MobType/mob_SilverfishSmart","Silverfish","蠹虫"
"MobType/mob_Skeleton","Skeleton","骷髅"
"MobType/mob_SkeletonHorse","Skeleton Horse","骷髅马"
"MobType/mob_SkeletonHorseman","Skeleton Horseman","骷髅骑手"
"MobType/mob_SlimeSmall","Small Slime","小型史莱姆"
"MobType/mob_TropicalSlimeSmall","Small Tropical Slime","小型热带史莱姆"
"MobType/mob_Snareling","Snareling","迷惑灵"
"MobType/mob_SnowGolem","Snow Golem","雪傀儡"
"MobType/mob_SolemnGiant","Solemn Giant","庄严巨人"
"MobType/mob_SoulWizard","Soul Wizard","灵魂巫师"
"MobType/mob_SheepSpeedBlue","Speedy Sheep","极速羊"
"MobType/mob_Spider","Spider","蜘蛛"
"MobType/mob_Thornblight","Spiked Eye","尖刺之眼"
"MobType/mob_SpottedBabyPig","SpottedBabyPig","斑点猪宝宝"
"MobType/mob_SquallGolem","Squall Golem","呼啸傀儡"
"MobType/mob_Squid","Squid","鱿鱼"
"MobType/mob_Stray","Stray","流浪者"
"MobType/mob_SunkenSkeleton","Sunken Skeleton","沉溺骷髅"
"MobType/mob_SunkenSkeletonVariant0","Sunken Skeleton","沉溺骷髅"
"MobType/mob_SunkenSkeletonVariant1","Sunken Skeleton","沉溺骷髅"
"MobType/mob_SunkenSkeletonVariant2","Sunken Skeleton","沉溺骷髅"
"MobType/mob_TempestGolem","Tempest Golem","风暴傀儡"
"MobType/mob_TheSeekingFlame","The Seeking Flame","烈焰寻求者"
"MobType/mob_TheSwarm","The Swarm","乌合之众"
"MobType/mob_TheTinyScourge","The Tiny Scourge","微小之灾"
"MobType/mob_TheTower","The Tower","僵尸塔"
"MobType/mob_TheUnending","The Unending","永不停歇之物"
"MobType/mob_ThunderingGrowth","Thundering Growth","雷霆巨物"
"MobType/mob_Toucan","Toucan","大嘴鸟"
"MobType/mob_TowerGuard","Tower Guard","高塔守卫"
"MobType/mob_TowerWraith","Tower Wraith","高塔幽灵"
"MobType/mob_TripodCamera","Tripod Camera","三脚架摄像机"
"MobType/mob_turtle","Turtle","海龟"
"MobType/mob_UnbreakableOne","Unbreakable One","牢不可破者"
"MobType/mob_UnstoppableTusk","Unstoppable Tusk","势不可挡的长牙"
"MobType/mob_SkeletonVanguard","Vanguard","骷髅先锋"
"MobType/mob_PerfectFormHeart","Vengeful Heart of Ender","复仇末影之心"
"MobType/mob_VengefulMariner","Vengeful Mariner","复仇船员"
"MobType/mob_Vex","Vex","恼鬼"
"MobType/mob_VigilantScoundrel","Vigilant Scoundrel","机警恶棍"
"MobType/mob_Villager","Villager","村民"
"MobType/mob_Vindicator","Vindicator","卫道士"
"MobType/mob_VindicatorChef","Vindicator Chef","卫道士厨师"
"MobType/mob_VindicatorRaidCaptain","Vindicator Raid Captain","卫道士袭击队长"
"MobType/mob_WatcherOfTheEnd","Watcher of the End","末地守望者"
"MobType/mob_Endling","Watchling","看守灵"
"MobType/mob_WaveWhisperer","WaveWhisperer","唤浪者"
"MobType/mob_Whisperer","Whisperer","唤藤者"
"MobType/mob_WindCaller","Wind Caller","唤风者"
"MobType/mob_Windbeard","Windbeard","狂风之须"
"MobType/mob_Witch","Witch","女巫"
"MobType/mob_WitherBoss","Wither Boss","凋灵"
"MobType/mob_WitherSkeleton","Wither Skeleton","凋灵骷髅"
"MobType/mob_WitherSkeletonRanged","Wither Skeleton Archer","凋灵骷髅弓箭手"
"MobType/mob_Wolf","Wolf","狼"
"MobType/mob_WoolyCow","Wooly Cow","羊毛牛"
"MobType/mob_Wraith","Wraith","幽灵"
"MobType/mob_WickedWraith","Wretched Wraith","哀霜幽灵"
"MobType/mob_Zombie","Zombie","僵尸"
"MobType/mob_ZombieHorse","Zombie Horse","僵尸马"
"MobType/mob_ZombieVillager","Zombie Villager","僵尸村民"
"MobType/mob_ZombifiedPiglinFungusThrower","Zombified Fungus Thrower","僵尸猪灵掷菌手"
"MobType/mob_ZombifiedPiglinMelee","Zombified Piglin","僵尸猪灵"
"MobType/mob_ZombifiedPiglinRanged","Zombified Piglin Hunter","僵尸猪灵猎手"
"MobType/mob_ZombifiedBabyPig","ZombifiedBabyPig","僵尸猪宝宝"
"mooncorecavernsLabels/description_defeat_the_redstone_golem","Defeat the Redstone Golem","击败红石傀儡"
"mooncorecavernsLabels/description_free_the_villagers","Free the Villagers","释放村民"
"mooncorecavernsLabels/description_exit_through_the_gate","Leave the Mine","离开矿山"
"mooncorecavernsLabels/description_reach_the_mines_exit","Leave the Mine","离开矿山"
"mooncorecavernsLabels/name_left_behind","Left Behind","遗留之物"
"mooncorecavernsLabels/description_find_the_other_villager_labourers","Locate Villagers","找到村民"
"mooncorecavernsLabels/description_find_the_villager_labourers","Locate Villagers","寻找村民"
"mooshroomislandLabels/name_mooshroom_island","???","？？？"
"mooshroomislandLabels/description_leave_mooshroom_island","Leave the Island","离开岛屿"
"mooshroomislandLabels/description_moo!","Moo!","哞！"
"mooshroomislandLabels/description_moo?","Moo?","哞？"
"NavBarLabels/Nav_Enchant","Enchant","附魔"
"NavBarLabels/prompt_Press","Press","按下"
"NavBarLabels/prompt_toSkip","to skip","以跳过"
"netherfortressLabels/desc_nf_11","Exit the Fortress","离开要塞"
"netherfortressLabels/desc_nf_06","Extend the bridge","开启机关桥"
"netherfortressLabels/desc_nf_01","Find the Diamond Key","寻找钻石钥匙"
"netherfortressLabels/desc_nf_04","Find the Golden Key","寻找金钥匙"
"netherfortressLabels/desc_nf_08","Find the exit","寻找出口"
"netherfortressLabels/name_nf","Nether Fortress","下界要塞"
"netherfortressLabels/desc_nf_05","Open floodgates","打开阀门"
"netherfortressLabels/desc_nf_03","Open the Diamond Gate","开启钻石大门"
"netherfortressLabels/desc_nf_07","Open the Gold Gate","开启金门"
"netherfortressLabels/desc_nf_09","Open the gate","开启大门"
"netherfortressLabels/desc_nf_02","Open the gates","开启大门"
"netherfortressLabels/desc_nf_10","Survive the fight!","撑过战斗！"
"NetherFortressSubtitles/sub_intro_001","The Nether Fortress before you is protected not just by walls and fortifications,","面前的下界要塞不仅拥有城墙和防御工事的双重保护"
"NetherFortressSubtitles/sub_intro_003","Your only hope is to find a safe path that leaves you unscorched and ready to face the challenges within.","你唯一的希望是找到一条安全的道路，保证不被烧焦并准备好面对内在的挑战"
"NetherFortressSubtitles/sub_intro_002","but by an endless supply of deadly lava.","还有源源不断的致命熔岩形成的天然障壁"
"netherwastesLabels/desc_nw_06","Exit the Wastes","离开荒地"
"netherwastesLabels/desc_nw_07","Exit the Wastes","离开荒地"
"netherwastesLabels/desc_nw_01","Explore the Wastes","探索荒地"
"netherwastesLabels/desc_nw_02","Explore the Wastes","探索荒地"
"netherwastesLabels/desc_nw_05","Extend the bridge","开启机关桥"
"netherwastesLabels/name_nw","Nether Wastes","下界荒地"
"netherwastesLabels/desc_nw_03","Open the gate","开启大门"
"netherwastesLabels/desc_nw_04","Survive the attack","撑过攻击"
"NetherWastesSubtitles/sub_intro_001","A harsh welcome awaits you in the Nether Wastes.","严酷的欢迎宣告着你来到下界荒地"
"NetherWastesSubtitles/sub_intro_002","Only ruins and relics keep you company as you race to escape the seemingly endless sprawl.","在此只有废墟和遗迹与你为伴，你需要抓紧时间逃离这片看似无尽的荒地"
"NetherWastesSubtitles/sub_intro_003","You’ll need to keep your wits about you if you want to survive the wastes.","如果想要在荒地中生存，就需要保持理智"
"NetworkUILabels/player_1","P1","玩家1"
"NetworkUILabels/player_2","P2","玩家2"
"NetworkUILabels/player_3","P3","玩家3"
"NetworkUILabels/player_4","P4","玩家4"
"NetworkUILabels/player_index","P{number}","玩家{number}"
"NewFeed/newstitle_anniversary02","BIRTHDAY PARTY","生日派对"
"NewFeed/newsbody_hd01","Dive into your next adventure with the new Minecraft Dungeons: Hidden Depths DLC! Gear up and make a splash with new missions, treasures, and enemies. Available now!","在新的隐秘深渊DLC中潜往你的下一场冒险！装备起来，借助新的任务、宝藏和敌人来名垂青史。现已发售！"
"NewFeed/newstitle_anniversary03","GET YOUR CAPE NOW","获取你的披风"
"NewFeed/newsbody_anniversary01","It's been a year since Minecraft Dungeons launched! Celebrate with us by claiming fun rewards as part of the Anniversary Event seasonal trials - available from May 26 through June 8.","Minecraft Dungeons一周岁了！和我们一同庆祝，何不通过季节挑战，领取有趣的奖励成为周年纪念活动的一份子？活动自5月26日到6月8日结束。"
"NewFeed/newstitle_anniversary01","SAVE THE DATES","记好时间"
"NewFeed/newstitle_hd01","TURN THE TIDE","扭转浪潮"
"NewFeed/newsbody_anniversary02","We're celebrating our first anniversary of the launch with a special Anniversary Event! Complete the seasonal trials by June 8 to claim your party-favor prizes.","我们正在用一个特别的周年活动来庆祝游戏的一周年！在6月8日之前完成季节挑战，就可以领取你喜爱的派对奖品。"
"NewFeed/newsbody_anniversary03","We're releasing a free cape as part of our anniversary festivities! All that stands between you and a sweet new look are a few seasonal trials. Take them on now!","作为周年庆典的一部分，我们将发布一个免费的披风！你离一个甜蜜的新形象只差几波季节挑战之遥。现在就行动吧！  "
"NewStringTable/sub_wraith","Deep within the lone fortress a wraith,","在孤寂要塞的深处，有一只幽灵"
"NewStringTable/sub_outro_now","Now that the Wretched Wraith and the Orb's shard are dealt with,","哀霜幽灵和碎片带来的影响终于被完美解决"
"NewStringTable/sub_wretched","The shard must be destroyed before this Wretched Wraith can turn the world to nothing but ice and snow.","我们必须摧毁碎片，阻止这只哀霜幽灵用冰雪掩埋这个世界"
"NewStringTable/sub_distorted","distorted by the shard's influence,","受碎片的影响而被扭曲了性格"
"NewStringTable/sub_source","is the source of the creeping winter.","成为了悚伏寒冬的源头"
"NewStringTable/sub_outro_thaw","these tormented lands can begin to thaw.","这片历经灾难的土地终于可以开始解冻复苏了"
"obsidianpinnacleLabels/description_defeat_the_arch-illager","Defeat the Arch-Illager","击败奇厄教主"
"obsidianpinnacleLabels/description_follow_the_trail","Follow the Trail","跟随踪迹"
"obsidianpinnacleLabels/description_activate_the_beacons_to_close_the_gap","Power the beacons","给信标充能"
"obsidianpinnacleLabels/description_confront_the_arch-illager","Pursue the Arch-Illager","追赶奇厄教主"
"obsidianpinnacleLabels/name_the_eye_of_the_storm","The Eye of The Storm","风暴之眼"
"ObsidianPinnacleSubtitles/sub_unintelligible","-Unintelligible Noises-","-无法辨认的噪声-"
"ObsidianPinnacleSubtitles/sub_tower","Make haste and fight your way through to the highest tower.","抓紧时间，前往最高的塔楼"
"ObsidianPinnacleSubtitles/sub_tonight","The Arch-Illager and his reign of terror ends tonight.","奇厄教主与他恐怖的统治将在今晚结束"
"ObsidianPinnacleSubtitles/sub_ramparts","The Arch-Illager fled to the ramparts of Highblock Castle,","奇厄教主逃到了高墩城堡的后方"
"ObsidianPinnacleSubtitles/sub_far","but he can't have gotten far.","但不会走多远"
"online/popup_invitePending","Invite Pending","等待邀请"
"OutroVideoSubtitles/sub_evil","And vanquished evil","并战胜了邪恶"
"OutroVideoSubtitles/sub_heroes","Great heroes saved the day,","伟大的英雄们拯救了世界"
"OutroVideoSubtitles/sub_thanks","Thanks to you, all was well...","多亏了你们，一切得以安稳……"
"OutroVideoSubtitles/sub_arch","The Arch-Illager,","奇厄教主"
"OutroVideoSubtitles/sub_enemy","The enemy of the Villagers,","所有村民的敌人"
"OutroVideoSubtitles/sub_wasnt","it wasn't...","再有变故……"
"OutroVideoSubtitles/sub_until","until","直到"
"OutroVideoSubtitles/sub_defeated","was defeated","被击败了"
"overgrowntempleLabels/name_ot_02","Abolish the Abomination","清理恶俗之物"
"overgrowntempleLabels/description_ot_c_02","Behold the Jewel","取下宝石"
"overgrowntempleLabels/description_ot_b_01","Defeat the Jungle Abomination","击败丛林恶物"
"overgrowntempleLabels/description_ot_g_02","Enter the Temple","进入神殿"
"overgrowntempleLabels/description_ot_g_07","Escape the Temple","离开神殿"
"overgrowntempleLabels/description_ot_g_03","Explore the Temple","探索神庙"
"overgrowntempleLabels/description_ot_g_06","Find a Way Out","寻找出口"
"overgrowntempleLabels/description_ot_g_04","Go to the Temple's Center","前往神庙中心"
"overgrowntempleLabels/description_ot_c_01","Open the Gate","开启大门"
"overgrowntempleLabels/name_ot_03","Overgrown Overthrown","清理神庙"
"overgrowntempleLabels/description_ot_g_05","Reach the Sun Room","前往太阳之室"
"overgrowntempleLabels/description_ot_g_01","Search for the Temple","寻找神庙"
"overgrowntempleLabels/description_ot_a_01","Survive the Ambush","撑过伏击"
"overgrowntempleLabels/name_ot_01","Tangle in the Temple","纠缠神庙"
"overgrowntempleLabels/description_ot_k_01","Unlock the Sun Gate","解锁太阳大门"
"OvergrownTempleSubtitles/sub_abomination","The Jungle Abomination!","丛林恶物！"
"OvergrownTempleSubtitles/sub_creature","The shard fell deep within the Jungle where it spawned a horrible creature -","碎片落在了丛林深处，并产生了一个可怕的生物"
